|subject_category|subject_prefix|edge_type|object_category|object_prefix|provided_by|frequency
1266|phenotype|HP|has_phenotype|sequence alteration|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|6
1267|phenotype|HP|has_phenotype|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/hpoa.ttl']|583127
1268|phenotype|MP|has_phenotype|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|136986
1269|phenotype|HP|has_phenotype|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/hpoa.ttl']|69784
1270|phenotype|MONARCH|has_phenotype|sequence feature|SGD|['https://data.monarchinitiative.org/ttl/sgd.ttl']|59770
1271|phenotype|HP|has_phenotype|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|57522
1272|phenotype|ZP|has_phenotype|sequence feature|ZFIN|['https://data.monarchinitiative.org/ttl/zfin_slim.ttl']|51594
1273|phenotype|APO|has_phenotype|sequence feature|SGD|['https://data.monarchinitiative.org/ttl/sgd.ttl']|8454
1274|phenotype|MP|has_phenotype|sequence feature|RGD|['https://data.monarchinitiative.org/ttl/rgd.ttl']|1223
1275|phenotype|HP|has_phenotype|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/monarch.ttl']|527
1276|phenotype|MP|has_phenotype|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/monarch.ttl']|412
1277|phenotype|GO|has_phenotype|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/go.ttl']|238
1278|phenotype|HP|has_phenotype|sequence feature|Orphanet|['https://data.monarchinitiative.org/ttl/hpoa.ttl']|185
1279|phenotype|HP|has_phenotype|sequence feature|ZFIN|['https://data.monarchinitiative.org/ttl/zfin_slim.ttl']|182
1280|phenotype|MP|has_phenotype|sequence feature|ZFIN|['https://data.monarchinitiative.org/ttl/zfin_slim.ttl']|133
1281|phenotype|MP|has_phenotype|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|49
1282|phenotype|HP|has_phenotype|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|24
1283|phenotype|UBERON|has_phenotype|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/monarch.ttl']|13
1284|phenotype|MP|has_phenotype|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|13
1285|phenotype|GO|has_phenotype|sequence feature|WormBase|['https://data.monarchinitiative.org/ttl/go.ttl']|11
1286|phenotype|GO|has_phenotype|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/monarch.ttl']|8
1287|phenotype|HP|has_phenotype|sequence feature|RGD|['https://data.monarchinitiative.org/ttl/rgd.ttl']|8
1288|phenotype|HP|has_phenotype|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|6
1289|phenotype|GO|has_phenotype|sequence feature|SGD|['https://data.monarchinitiative.org/ttl/go.ttl']|6
1290|phenotype|MP|has_phenotype|sequence feature|RGD|['https://data.monarchinitiative.org/ttl/monarch.ttl']|4
1291|phenotype|NBO|has_phenotype|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/monarch.ttl']|3
1292|phenotype|CL|has_phenotype|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/monarch.ttl']|2
1293|phenotype|HP|has_phenotype|sequence feature|RGD|['https://data.monarchinitiative.org/ttl/monarch.ttl']|1
1294|phenotype|ZP|has_entity|cellular component|ZFA|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|1394
1295|phenotype|MP|has_entity|cellular component|CL|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|934
1296|phenotype|HP|has_entity|cellular component|CL|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|136
1297|phenotype|WBPhenotype|has_entity|cellular component|WBbt|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|85
1298|phenotype|WBPhenotype|has_entity|cellular component|CL|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|28
1299|phenotype|MP|has_entity|cellular component|CL|[]|1
1300|phenotype|ZP|subclass_of|phenotype|ZP||43812
1301|phenotype|HP|subclass_of|phenotype|HP||34776
1302|phenotype|FBbt|subclass_of|phenotype|FBbt||31410
1303|phenotype|UBERON|subclass_of|phenotype|UBERON||30354
1304|phenotype|MP|subclass_of|phenotype|MP||22278
1305|phenotype|GO|subclass_of|phenotype|GO||20952
1306|phenotype|ZP|subclass_of|phenotype|UBERON||14729
1307|phenotype|UBERON|subclass_of|phenotype|ZP||14729
1308|phenotype|HP|subclass_of|phenotype|ZP||6684
1309|phenotype|ZP|subclass_of|phenotype|HP||6684
1310|phenotype|VT|subclass_of|phenotype|VT||6058
1311|phenotype|WBPhenotype|subclass_of|phenotype|WBPhenotype||5672
1312|phenotype|MP|subclass_of|phenotype|HP||5336
1313|phenotype|HP|subclass_of|phenotype|MP||5336
1314|phenotype|ZP|subclass_of|phenotype|GO||3403
1315|phenotype|GO|subclass_of|phenotype|ZP||3403
1316|phenotype|CL|subclass_of|phenotype|ZP||3389
1317|phenotype|ZP|subclass_of|phenotype|CL||3389
1318|phenotype|ZP|subclass_of|phenotype|MP||3229
1319|phenotype|MP|subclass_of|phenotype|ZP||3229
1320|phenotype|CL|subclass_of|phenotype|CL||2738
1321|phenotype|UBERON|subclass_of|phenotype|MP||1686
1322|phenotype|MP|subclass_of|phenotype|UBERON||1686
1323|phenotype|UBERON|subclass_of|phenotype|HP||1363
1324|phenotype|HP|subclass_of|phenotype|UBERON||1363
1325|phenotype|GO|subclass_of|phenotype|MP||773
1326|phenotype|MP|subclass_of|phenotype|GO||773
1327|phenotype|MONARCH|subclass_of|phenotype|UPHENO||627
1328|phenotype|UPHENO|subclass_of|phenotype|MONARCH||627
1329|phenotype|NBO|subclass_of|phenotype|NBO||626
1330|phenotype|AQTLTrait|subclass_of|phenotype|VT||522
1331|phenotype|VT|subclass_of|phenotype|AQTLTrait||522
1332|phenotype|MPATH|subclass_of|phenotype|MPATH||494
1333|phenotype|FBcv|subclass_of|phenotype|FBcv||458
1334|phenotype|MP|subclass_of|phenotype|CL||414
1335|phenotype|CL|subclass_of|phenotype|MP||414
1336|phenotype|AQTLTrait|subclass_of|phenotype|AQTLTrait||390
1337|phenotype|UBERON|subclass_of|phenotype|FBbt||383
1338|phenotype|FBbt|subclass_of|phenotype|UBERON||383
1339|phenotype|CL|subclass_of|phenotype|FBbt||329
1340|phenotype|FBbt|subclass_of|phenotype|CL||329
1341|phenotype|GO|subclass_of|phenotype|WBPhenotype||281
1342|phenotype|WBPhenotype|subclass_of|phenotype|GO||281
1343|phenotype|OBA|subclass_of|phenotype|OBA||278
1344|phenotype|WBPhenotype|subclass_of|phenotype|ZP||278
1345|phenotype|ZP|subclass_of|phenotype|WBPhenotype||278
1346|phenotype|GO|subclass_of|phenotype|HP||231
1347|phenotype|HP|subclass_of|phenotype|GO||231
1348|phenotype|UPHENO|subclass_of|phenotype|UBERON||193
1349|phenotype|UBERON|subclass_of|phenotype|UPHENO||193
1350|phenotype|MPATH|subclass_of|phenotype|HP||159
1351|phenotype|HP|subclass_of|phenotype|MPATH||159
1352|phenotype|WBPhenotype|subclass_of|phenotype|UBERON||139
1353|phenotype|UBERON|subclass_of|phenotype|WBPhenotype||139
1354|phenotype|NBO|subclass_of|phenotype|MP||129
1355|phenotype|MP|subclass_of|phenotype|NBO||129
1356|phenotype|WBPhenotype|subclass_of|phenotype|MP||122
1357|phenotype|MP|subclass_of|phenotype|WBPhenotype||122
1358|phenotype|CL|subclass_of|phenotype|UBERON||88
1359|phenotype|UBERON|subclass_of|phenotype|CL||88
1360|phenotype|MP|subclass_of|phenotype|MPATH||85
1361|phenotype|MPATH|subclass_of|phenotype|MP||85
1362|phenotype|EFO|subclass_of|phenotype|UPHENO||81
1363|phenotype|UPHENO|subclass_of|phenotype|EFO||81
1364|phenotype|HP|subclass_of|phenotype|NBO||75
1365|phenotype|NBO|subclass_of|phenotype|HP||75
1366|phenotype|GO|subclass_of|phenotype|UPHENO||72
1367|phenotype|UPHENO|subclass_of|phenotype|GO||72
1368|phenotype|FBcv|subclass_of|phenotype|GO||71
1369|phenotype|WBPhenotype|subclass_of|phenotype|CL||71
1370|phenotype|GO|subclass_of|phenotype|FBcv||71
1371|phenotype|CL|subclass_of|phenotype|WBPhenotype||71
1372|phenotype|CL|subclass_of|phenotype|HP||64
1373|phenotype|HP|subclass_of|phenotype|CL||64
1374|phenotype|ZP|subclass_of|phenotype|MPATH||60
1375|phenotype|MPATH|subclass_of|phenotype|ZP||60
1376|phenotype|WBPhenotype|subclass_of|phenotype|HP||51
1377|phenotype|HP|subclass_of|phenotype|WBPhenotype||51
1378|phenotype|GO|subclass_of|phenotype|CL||37
1379|phenotype|CL|subclass_of|phenotype|GO||37
1380|phenotype|FBbt|subclass_of|phenotype|FBcv||17
1381|phenotype|FBcv|subclass_of|phenotype|FBbt||17
1382|phenotype|UBERON|subclass_of|phenotype|GO||9
1383|phenotype|GO|subclass_of|phenotype|UBERON||9
1384|phenotype|UPHENO|subclass_of|phenotype|APO||8
1385|phenotype|APO|subclass_of|phenotype|UPHENO||8
1386|phenotype|GENO|subclass_of|phenotype|ZP||5
1387|phenotype|ZP|subclass_of|phenotype|GENO||5
1388|phenotype|CL|subclass_of|phenotype|FBcv||4
1389|phenotype|FBcv|subclass_of|phenotype|CL||4
1390|phenotype|FBbt|subclass_of|phenotype|GO||3
1391|phenotype|CL|subclass_of|phenotype|UPHENO||3
1392|phenotype|GO|subclass_of|phenotype|FBbt||3
1393|phenotype|UPHENO|subclass_of|phenotype|CL||3
1394|phenotype|UPHENO|subclass_of|phenotype|FBbt||2
1395|phenotype|FBbt|subclass_of|phenotype|UPHENO||2
1396|phenotype|UPHENO|subclass_of|phenotype|NBO||2
1397|phenotype|NBO|subclass_of|phenotype|UPHENO||2
1398|phenotype|ENVO|subclass_of|phenotype|UPHENO||1
1399|phenotype|WBPhenotype|subclass_of|phenotype|UPHENO||1
1400|phenotype|FBcv|subclass_of|phenotype|UPHENO||1
1401|phenotype|UPHENO|subclass_of|phenotype|FBcv||1
1402|phenotype|UPHENO|subclass_of|phenotype|ENVO||1
1403|phenotype|MP|subclass_of|phenotype|UPHENO||1
1404|phenotype|UPHENO|subclass_of|phenotype|GENO||1
1405|phenotype|HP|subclass_of|phenotype|UPHENO||1
1406|phenotype|MPATH|subclass_of|phenotype|UPHENO||1
1407|phenotype|UPHENO|subclass_of|phenotype|MPATH||1
1408|phenotype|UPHENO|subclass_of|phenotype|WBPhenotype||1
1409|phenotype|UPHENO|subclass_of|phenotype|HP||1
1410|phenotype|GENO|subclass_of|phenotype|UPHENO||1
1411|phenotype|UPHENO|subclass_of|phenotype|MP||1
1412|phenotype|MP|has_phenotype|variant locus|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|4913
1413|phenotype|HP|has_phenotype|variant locus|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|3707
1414|phenotype|GO|has_phenotype|variant locus|MGI|['https://data.monarchinitiative.org/ttl/go.ttl']|196
1415|phenotype|MP|has_phenotype|variant locus|MGI|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|49
1416|phenotype|HP|has_phenotype|variant locus|MGI|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|24
1417|phenotype|MP|has_phenotype|variant locus|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|13
1418|phenotype|HP|has_phenotype|variant locus|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|6
1419|variant locus|MGI|has_phenotype|clinical_course|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|502
1420|variant locus|MGI|has_phenotype|clinical_course|HP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|24
1421|variant locus|MGI|has_phenotype|clinical_course|MP|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|6
1422|variant locus|MGI|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/string.ttl']|38
1423|variant locus|MGI|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|7
1424|variant locus|MGI|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/string.ttl']|38
1425|variant locus|MGI|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|7
1426|variant locus|MGI|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|4913
1427|variant locus|MGI|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|3707
1428|variant locus|MGI|has_phenotype|phenotype|GO|['https://data.monarchinitiative.org/ttl/go.ttl']|196
1429|variant locus|MGI|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|49
1430|variant locus|MGI|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|24
1431|variant locus|MGI|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|13
1432|variant locus|MGI|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|6
